sample_id,event_id,date,latitude,longitude,elevation_m,slope_deg,rain_prev_24h_mm,rain_prev_72h_mm,rain_prev_7d_mm,label,sample_type
BG_23,,2024-05-28,23.869838256927352,92.64866932506644,213.92892,6.121924,133.9669189453125,236.23008728027344,236.23008728027344,0,background_no_recorded_event
BG_261,,2024-05-28,24.049052156109195,92.57159387368898,56.78622,13.048177,190.9457244873047,332.1803855895996,332.1803855895996,0,background_no_recorded_event
BG_110,,2024-05-28,24.084086452189855,92.79823881987234,726.31757,19.580965,148.35845947265625,292.2537651062012,292.2537651062012,0,background_no_recorded_event
BG_81,,2024-05-28,23.512488436904604,92.86803791744843,560.1665,29.068045,140.8377227783203,230.71803665161133,267.78420639038086,0,background_no_recorded_event
BG_207,,2024-05-28,23.908645477201315,92.9483473038487,879.08746,44.45464,114.37263488769533,209.96936416625977,209.96936416625977,0,background_no_recorded_event
BG_212,,2024-05-28,23.6793055851656,92.96020506559908,947.2064,34.95416,118.6979751586914,184.82564544677732,217.03961086273196,0,background_no_recorded_event
BG_39,,2024-05-28,23.696014249450226,92.72790073312578,701.0143,28.57563,155.62832641601562,252.92779159545896,267.52588748931885,0,background_no_recorded_event
BG_240,,2024-05-28,24.049860639864903,92.84324441560672,130.46925,25.602615,124.33464813232422,252.1561546325684,252.1561546325684,0,background_no_recorded_event
BG_291,,2024-05-28,23.54267183045102,92.85671914486852,844.357,23.188385,140.8377227783203,230.71803665161133,267.78420639038086,0,background_no_recorded_event
BG_258,,2024-05-28,23.794918762231784,92.61794694234956,156.69476,4.953867,146.3689727783203,255.0957145690918,255.0957145690918,0,background_no_recorded_event
